日期,星期,频道,开始时间,结束时间,商品ID,商品名称,售价,原价,活动标签,是否直播,商品链接,商品图片
2026-04-18,周六,爱家购物,11:50,12:29,835307,岭上嘎仙紫苏籽油超值装,398,398,有赠品,否,https://www.huimai.com.cn/goods-835307.html,https://assets.ugoshop.com/proimage/8bd792110551a084b12978ac6ab777b8.jpg!p450
2026-04-18,周六,爱家购物,12:30,13:19,820433,自然之臻新疆有机纯驼乳粉新款,999,1098,有赠品|有赠品,否,https://www.huimai.com.cn/goods-820433.html,https://assets.ugoshop.com/proimage/8dc585e67b3db62d1500b880b49e1b64.png!p450
2026-04-18,周六,爱家购物,13:20,13:59,877140,维众汉麻女士内裤新,198,198,,否,https://www.huimai.com.cn/goods-877140.html,https://assets.ugoshop.com/proimage/17f62901f4bbe2dc7181ce113f3c3cbe.jpg!p450
2026-04-18,周六,爱家购物,14:00,14:19,885057,江中猴姑宝基堂经典0糖酥性饼干尊享组,159,159,,否,https://www.huimai.com.cn/goods-885057.html,https://assets.ugoshop.com/proimage/980b6fde98b4c4acf85eac8e2cab76a3.jpg!p450
2026-04-18,周六,爱家购物,14:20,14:59,884305,Healthwow非变性II型骨胶原蛋白复合片超值组,698,899,限时降价,否,https://www.huimai.com.cn/goods-884305.html,https://assets.ugoshop.com/proimage/708cb91780061ba91b067f6534c61c23.png!p450
2026-04-18,周六,爱家购物,15:00,15:29,798854,德世朗钛健康保鲜盒惠选款,299,299,,否,https://www.huimai.com.cn/goods-798854.html,https://assets.ugoshop.com/proimage/ea438472edbca6f41b38bf70d3400e60.jpg!p450
2026-04-18,周六,爱家购物,15:30,16:09,882064,维众高档床单秒杀（新）,198,198,,否,https://www.huimai.com.cn/goods-882064.html,https://assets.ugoshop.com/proimage/5b06645ba2de58d6983fd5d16f775fd5.jpg!p450
2026-04-18,周六,爱家购物,16:10,16:39,885177,半闲食集牛奶黑米燕窝粥特惠组,199,199,,否,https://www.huimai.com.cn/goods-885177.html,https://assets.ugoshop.com/proimage/4b200efebc95aa23c9f1c9ab9bbd10d1.jpg!p450
2026-04-18,周六,爱家购物,16:40,16:49,779359,自然之臻迁西有机板栗仁,88,88,,否,https://www.huimai.com.cn/goods-779359.html,https://assets.ugoshop.com/proimage/99fadaeb02a694c3494d0905da840e3e.jpg!p450
2026-04-18,周六,爱家购物,16:50,17:19,845642,板蓝根青菜黑猪鲜肉小笼包,198,198,,否,https://www.huimai.com.cn/goods-845642.html,https://assets.ugoshop.com/proimage/56ecf6ed35ec66d0dfa675d1dd0b181a.jpg!p450
2026-04-18,周六,爱家购物,17:20,17:49,865013,黑金松露亚麻籽仁饼,198,198,有赠品,否,https://www.huimai.com.cn/goods-865013.html,https://assets.ugoshop.com/proimage/312bc9d31bf4f4afb86f2959545aeb48.jpg!p450
2026-04-18,周六,爱家购物,17:50,18:39,883147,诺惠德国原装进口辅酶Q10优享组,999,999,,否,https://www.huimai.com.cn/goods-883147.html,https://assets.ugoshop.com/proimage/6d54b789bedc28da179185e5eb7fd9e5.JPG!p450
2026-04-18,周六,爱家购物,18:40,19:29,875060,chritsniroid零重力豪华按摩椅·白棕,2299,2299,,否,https://www.huimai.com.cn/goods-875060.html,https://assets.ugoshop.com/proimage/f9a5ea0c88c94a8f7d981f720e650ec2.jpg!p450
2026-04-18,周六,爱家购物,19:30,20:19,820433,自然之臻新疆有机纯驼乳粉新款,999,1098,有赠品|有赠品,否,https://www.huimai.com.cn/goods-820433.html,https://assets.ugoshop.com/proimage/8dc585e67b3db62d1500b880b49e1b64.png!p450
2026-04-18,周六,爱家购物,20:20,21:09,802569,AMOS钛健康多功能降糖智能饭煲,599,599,,否,https://www.huimai.com.cn/goods-802569.html,https://assets.ugoshop.com/proimage/7460b2f2274803d4d3950e5af9fdb013.jpg!p450
2026-04-18,周六,爱家购物,21:10,21:59,877083,新西兰原装进口Healthwow1430mgOmega3高纯鱼油尊贵组,998,998,满件赠,否,https://www.huimai.com.cn/goods-877083.html,https://assets.ugoshop.com/proimage/b3dbe6f5fbaeef2638e0b1265400be5c.png!p450
2026-04-18,周六,爱家购物,22:00,22:49,883135,诺惠德国姜皇植物饮料优享组,899,899,,否,https://www.huimai.com.cn/goods-883135.html,https://assets.ugoshop.com/proimage/22ecf5296f886363e8d102328229750c.jpg!p450
2026-04-18,周六,爱家购物,22:50,23:29,872703,宝基堂泰国原装进口燕窝饮超值组,699,699,有赠品,否,https://www.huimai.com.cn/goods-872703.html,https://assets.ugoshop.com/proimage/35c2229c81a17830fa55de090bab7414.jpg!p450
2026-04-18,周六,爱家购物,23:30,23:59,864806,合圣堂南瓜子仁,168,168,,否,https://www.huimai.com.cn/goods-864806.html,https://assets.ugoshop.com/proimage/e3ff18ab3c1c9d8a926e837aa1f124a6.png!p450
